,class
96070,GALAXY
53989,GALAXY
28337,GALAXY
29332,GALAXY
32018,GALAXY
6333,GALAXY
41028,GALAXY
70166,GALAXY
12353,STAR
75063,GALAXY
11590,STAR
70494,GALAXY
28794,QSO
5111,GALAXY
72549,STAR
52949,STAR
8808,GALAXY
10968,GALAXY
63360,GALAXY
17856,QSO
74141,QSO
93349,QSO
57861,GALAXY
10904,GALAXY
1087,GALAXY
52744,GALAXY
37010,GALAXY
84042,GALAXY
63522,GALAXY
92196,STAR
12588,GALAXY
97739,GALAXY
78404,GALAXY
93097,GALAXY
77249,QSO
34086,STAR
84443,GALAXY
56475,GALAXY
29026,GALAXY
4414,QSO
47281,STAR
98986,GALAXY
71696,GALAXY
93266,GALAXY
72971,QSO
43570,STAR
77201,QSO
597,GALAXY
13595,STAR
68890,STAR
53552,GALAXY
81275,GALAXY
32334,QSO
72571,GALAXY
13766,GALAXY
43885,QSO
68923,GALAXY
8602,GALAXY
90875,GALAXY
60418,GALAXY
37839,GALAXY
62977,GALAXY
53868,GALAXY
89602,GALAXY
1214,QSO
30602,GALAXY
59646,STAR
14454,STAR
13954,GALAXY
2468,QSO
38684,QSO
77994,GALAXY
47491,GALAXY
36148,GALAXY
87611,GALAXY
38690,STAR
62414,GALAXY
89584,GALAXY
65670,GALAXY
53029,STAR
14510,GALAXY
45173,GALAXY
36193,STAR
43750,QSO
19026,GALAXY
98164,GALAXY
31044,GALAXY
7518,QSO
68903,STAR
47979,GALAXY
22302,GALAXY
76249,QSO
27083,GALAXY
6951,GALAXY
7508,GALAXY
50091,GALAXY
73083,GALAXY
63424,GALAXY
64732,QSO
20189,GALAXY
44700,GALAXY
27073,STAR
67561,QSO
46999,GALAXY
18777,STAR
3902,STAR
46406,GALAXY
73310,QSO
78669,QSO
52165,QSO
83393,GALAXY
51374,QSO
27428,GALAXY
45491,GALAXY
10803,GALAXY
40376,GALAXY
39570,GALAXY
83469,STAR
56912,GALAXY
17370,GALAXY
26604,GALAXY
6062,GALAXY
85142,GALAXY
69060,STAR
64371,GALAXY
88943,QSO
3999,GALAXY
5695,GALAXY
84934,QSO
59261,STAR
61310,STAR
93026,STAR
42588,GALAXY
4085,QSO
86717,STAR
23456,GALAXY
52865,QSO
67063,GALAXY
3768,STAR
15324,GALAXY
46717,STAR
91836,GALAXY
86303,GALAXY
19473,GALAXY
68208,STAR
79099,STAR
29923,GALAXY
34985,GALAXY
60607,QSO
89521,QSO
27263,GALAXY
17093,QSO
63048,GALAXY
38212,QSO
47496,QSO
37029,STAR
9864,QSO
94157,QSO
78667,GALAXY
89157,STAR
88033,GALAXY
84339,QSO
87471,STAR
16163,QSO
87759,GALAXY
58135,GALAXY
53881,GALAXY
49254,STAR
31244,GALAXY
89234,GALAXY
83459,STAR
53590,GALAXY
58457,GALAXY
64871,QSO
23847,GALAXY
83318,GALAXY
18490,GALAXY
38409,GALAXY
62556,STAR
75040,STAR
46902,GALAXY
28292,STAR
28162,GALAXY
6993,GALAXY
70535,QSO
66453,GALAXY
46612,QSO
1838,GALAXY
81885,QSO
70475,GALAXY
44433,QSO
75671,GALAXY
48594,QSO
80384,STAR
44912,GALAXY
21481,GALAXY
4903,STAR
37559,QSO
65680,GALAXY
98169,GALAXY
58927,GALAXY
14773,STAR
38992,GALAXY
14983,STAR
6971,GALAXY
80918,GALAXY
90742,STAR
5891,STAR
74804,GALAXY
46069,GALAXY
17336,QSO
68796,GALAXY
16558,GALAXY
12542,QSO
76073,QSO
77199,QSO
39341,GALAXY
62374,GALAXY
82680,GALAXY
90133,STAR
93967,GALAXY
33575,GALAXY
63157,GALAXY
58168,GALAXY
59229,GALAXY
45903,QSO
51074,GALAXY
12883,GALAXY
51798,GALAXY
33184,GALAXY
12392,GALAXY
88477,QSO
84853,GALAXY
70908,QSO
96455,GALAXY
42171,GALAXY
81759,STAR
89803,QSO
46141,GALAXY
50282,GALAXY
81099,QSO
71939,QSO
53954,GALAXY
41502,GALAXY
41437,QSO
36504,GALAXY
18584,GALAXY
52486,GALAXY
39663,GALAXY
20370,QSO
19240,STAR
20350,GALAXY
88099,GALAXY
48486,GALAXY
73814,GALAXY
26487,GALAXY
84568,GALAXY
10693,GALAXY
40802,QSO
74121,STAR
44797,GALAXY
73603,STAR
38330,QSO
35261,GALAXY
14629,GALAXY
2740,STAR
93076,QSO
28472,GALAXY
16661,GALAXY
88914,STAR
22425,GALAXY
9557,STAR
54776,GALAXY
95526,GALAXY
97433,GALAXY
49252,QSO
64654,GALAXY
90683,GALAXY
52170,QSO
15722,STAR
73724,GALAXY
49797,QSO
27012,QSO
33413,GALAXY
68307,STAR
94653,QSO
91992,GALAXY
27037,GALAXY
88963,QSO
6564,GALAXY
74884,GALAXY
75085,GALAXY
17320,STAR
85003,GALAXY
16014,GALAXY
45676,QSO
77763,STAR
17923,STAR
60092,GALAXY
24594,STAR
83706,STAR
76569,GALAXY
60370,GALAXY
2697,GALAXY
68056,GALAXY
94738,GALAXY
54374,GALAXY
57736,GALAXY
87460,STAR
58272,GALAXY
55029,GALAXY
37004,STAR
13767,GALAXY
69629,QSO
63482,GALAXY
61014,GALAXY
76348,GALAXY
3801,GALAXY
44883,GALAXY
75270,GALAXY
93243,GALAXY
77581,GALAXY
72411,GALAXY
60962,GALAXY
40548,STAR
90578,GALAXY
46188,GALAXY
97861,GALAXY
6941,GALAXY
70911,GALAXY
4911,GALAXY
77687,STAR
27793,STAR
37578,QSO
4874,QSO
38576,GALAXY
23199,GALAXY
75906,STAR
68298,GALAXY
91,STAR
36291,GALAXY
49887,GALAXY
71368,QSO
45413,GALAXY
10638,QSO
81593,QSO
60376,GALAXY
9909,GALAXY
98317,QSO
26013,GALAXY
88308,GALAXY
71850,GALAXY
69234,GALAXY
41951,STAR
94290,QSO
43995,GALAXY
58461,GALAXY
51720,STAR
24679,QSO
71997,GALAXY
50927,QSO
20126,STAR
2619,GALAXY
73080,GALAXY
88638,GALAXY
23620,STAR
16472,GALAXY
67060,GALAXY
15839,GALAXY
36645,GALAXY
58701,GALAXY
57199,GALAXY
28973,STAR
83201,STAR
88926,GALAXY
32547,GALAXY
19145,GALAXY
24337,STAR
59612,GALAXY
37613,GALAXY
73360,GALAXY
41709,GALAXY
50606,GALAXY
34259,STAR
68590,GALAXY
80445,GALAXY
40072,GALAXY
61604,GALAXY
34697,GALAXY
24752,GALAXY
17177,GALAXY
31951,STAR
15582,GALAXY
44503,GALAXY
13715,STAR
73718,GALAXY
41668,STAR
32515,GALAXY
2257,GALAXY
29291,GALAXY
71789,QSO
31308,GALAXY
80469,GALAXY
96210,GALAXY
86988,STAR
36184,GALAXY
96796,QSO
61440,QSO
27311,QSO
44844,QSO
97658,QSO
60096,GALAXY
43217,GALAXY
89025,QSO
24032,STAR
8309,STAR
93186,STAR
3426,GALAXY
7992,GALAXY
40483,STAR
40128,STAR
25025,GALAXY
84147,GALAXY
10205,GALAXY
7396,GALAXY
6894,QSO
82548,STAR
87165,STAR
26751,GALAXY
84696,QSO
29656,QSO
40371,QSO
22364,STAR
50780,GALAXY
35573,STAR
12909,GALAXY
37970,STAR
33982,QSO
24154,QSO
63308,GALAXY
75857,GALAXY
80128,STAR
51605,QSO
8629,GALAXY
80737,QSO
65223,QSO
94709,GALAXY
16469,GALAXY
47064,GALAXY
94093,QSO
20977,QSO
74055,GALAXY
10599,QSO
94479,STAR
9438,GALAXY
75001,GALAXY
76944,STAR
15801,STAR
42933,STAR
6190,GALAXY
11593,STAR
27882,GALAXY
18939,GALAXY
63548,GALAXY
59652,STAR
64118,GALAXY
55972,STAR
21656,GALAXY
60758,STAR
16582,STAR
49026,GALAXY
64354,STAR
24501,GALAXY
91649,STAR
82802,STAR
3247,QSO
45827,QSO
36000,GALAXY
91804,GALAXY
15239,STAR
48996,QSO
1526,QSO
29586,STAR
46783,QSO
94697,GALAXY
31621,QSO
13819,QSO
91901,GALAXY
1195,QSO
5870,GALAXY
12987,STAR
19796,GALAXY
2256,GALAXY
72974,GALAXY
78974,STAR
88775,GALAXY
56647,GALAXY
15635,STAR
8818,GALAXY
28498,STAR
69188,GALAXY
36226,QSO
62844,GALAXY
48800,GALAXY
96384,QSO
14328,GALAXY
10148,GALAXY
61945,GALAXY
21853,GALAXY
42953,GALAXY
36064,GALAXY
50804,QSO
1044,GALAXY
37674,GALAXY
52036,GALAXY
66527,STAR
55351,GALAXY
13318,GALAXY
83851,STAR
37816,GALAXY
51706,STAR
48332,QSO
74418,GALAXY
73321,GALAXY
56058,GALAXY
65199,GALAXY
1494,GALAXY
21712,GALAXY
63105,GALAXY
22543,STAR
45303,GALAXY
71552,GALAXY
80864,QSO
25481,QSO
63540,GALAXY
93796,GALAXY
62456,GALAXY
42545,GALAXY
32592,GALAXY
92237,STAR
57096,GALAXY
91688,GALAXY
57625,QSO
19148,GALAXY
82373,STAR
41496,STAR
46356,STAR
21501,STAR
83932,GALAXY
52577,STAR
59455,GALAXY
69373,QSO
3570,QSO
95005,GALAXY
67627,GALAXY
14327,GALAXY
99651,GALAXY
81561,GALAXY
81424,STAR
21787,GALAXY
98814,QSO
75967,GALAXY
44663,STAR
72425,GALAXY
39424,GALAXY
32944,STAR
73465,GALAXY
84014,QSO
85882,QSO
23703,GALAXY
70049,QSO
47049,STAR
9006,QSO
98238,STAR
62233,QSO
50539,QSO
83426,QSO
36952,STAR
40865,GALAXY
50247,GALAXY
32068,GALAXY
45404,GALAXY
50770,GALAXY
8834,QSO
9191,GALAXY
61587,GALAXY
10310,GALAXY
72589,GALAXY
26759,GALAXY
73804,GALAXY
13426,GALAXY
382,QSO
77149,STAR
59244,QSO
81127,GALAXY
88192,QSO
40832,GALAXY
27824,QSO
22032,GALAXY
77292,GALAXY
77960,QSO
88543,GALAXY
12421,QSO
84183,GALAXY
38884,GALAXY
12407,GALAXY
80847,GALAXY
19286,STAR
87033,GALAXY
15754,GALAXY
17095,GALAXY
39199,GALAXY
29058,GALAXY
36788,GALAXY
9636,STAR
38418,GALAXY
24685,QSO
93966,STAR
80583,STAR
92768,GALAXY
70853,STAR
45715,GALAXY
25556,GALAXY
42674,GALAXY
3734,GALAXY
89514,GALAXY
77700,QSO
58335,GALAXY
96260,STAR
27025,GALAXY
39539,GALAXY
41337,QSO
47362,STAR
97035,GALAXY
57456,STAR
69685,GALAXY
75745,GALAXY
63289,GALAXY
59524,QSO
94911,QSO
99224,GALAXY
40923,GALAXY
9991,GALAXY
73979,QSO
9309,STAR
49836,STAR
35762,GALAXY
37343,GALAXY
18388,GALAXY
1181,GALAXY
27270,GALAXY
9880,GALAXY
95213,GALAXY
13895,GALAXY
6527,QSO
26724,GALAXY
32244,GALAXY
67084,GALAXY
58757,GALAXY
14982,STAR
15428,QSO
86910,QSO
22173,GALAXY
17340,STAR
68859,GALAXY
98371,QSO
62118,GALAXY
67166,STAR
62808,GALAXY
96990,STAR
1163,GALAXY
69705,GALAXY
62294,GALAXY
75309,STAR
60319,STAR
56145,GALAXY
61025,GALAXY
18091,QSO
72700,GALAXY
36773,GALAXY
89198,STAR
34417,GALAXY
22245,QSO
88333,GALAXY
50696,GALAXY
83419,QSO
91756,STAR
13413,GALAXY
9129,GALAXY
45546,STAR
67283,QSO
22797,GALAXY
13123,STAR
86492,GALAXY
48012,STAR
45042,GALAXY
16417,GALAXY
12631,QSO
81162,GALAXY
9739,GALAXY
82982,GALAXY
39065,GALAXY
23345,GALAXY
69002,GALAXY
31971,QSO
18122,STAR
4111,STAR
71570,QSO
44710,GALAXY
60181,GALAXY
45160,GALAXY
2315,STAR
88319,STAR
78377,GALAXY
83122,GALAXY
35974,GALAXY
61376,STAR
52650,GALAXY
18296,QSO
48542,QSO
40618,STAR
89342,QSO
14995,GALAXY
81311,STAR
31859,GALAXY
8367,GALAXY
62109,GALAXY
21511,QSO
26897,GALAXY
33694,QSO
44452,STAR
8607,GALAXY
7828,GALAXY
71716,STAR
80622,QSO
92197,QSO
14150,GALAXY
84867,GALAXY
32296,STAR
75678,QSO
81508,GALAXY
66359,QSO
96717,STAR
54645,GALAXY
65707,GALAXY
46627,QSO
52270,GALAXY
13724,QSO
8386,STAR
23333,GALAXY
71942,STAR
27416,QSO
75009,STAR
9734,QSO
761,GALAXY
56200,GALAXY
28725,GALAXY
77263,GALAXY
36694,GALAXY
44562,GALAXY
98461,GALAXY
15528,STAR
7753,STAR
97971,STAR
64334,GALAXY
20732,QSO
80033,GALAXY
52567,GALAXY
82287,GALAXY
85489,STAR
38292,STAR
92860,GALAXY
27990,STAR
52059,GALAXY
55284,GALAXY
86151,GALAXY
76164,GALAXY
44478,GALAXY
42498,GALAXY
99001,GALAXY
64536,GALAXY
68942,GALAXY
81088,STAR
76317,STAR
18381,QSO
7823,STAR
12761,STAR
18887,GALAXY
2807,GALAXY
57358,GALAXY
89866,STAR
43816,GALAXY
72030,QSO
16962,QSO
27669,GALAXY
41790,GALAXY
25395,QSO
63130,QSO
40420,GALAXY
8548,GALAXY
3982,GALAXY
71537,GALAXY
21870,GALAXY
8236,GALAXY
27180,GALAXY
25169,GALAXY
55760,GALAXY
68123,STAR
69638,GALAXY
69447,STAR
13493,GALAXY
78542,GALAXY
80022,STAR
59403,STAR
31743,GALAXY
34924,STAR
93540,GALAXY
83569,GALAXY
59705,GALAXY
36180,GALAXY
52002,STAR
9013,GALAXY
18787,GALAXY
92229,GALAXY
26732,QSO
52282,GALAXY
37200,STAR
80517,STAR
783,GALAXY
48208,QSO
81734,STAR
61386,GALAXY
25079,STAR
4675,GALAXY
64128,GALAXY
27766,GALAXY
65561,QSO
1117,GALAXY
70491,STAR
9510,GALAXY
84814,QSO
23542,STAR
83167,QSO
5530,GALAXY
67992,GALAXY
78752,GALAXY
35502,GALAXY
72747,QSO
50962,GALAXY
67453,QSO
91090,GALAXY
68324,STAR
89310,STAR
56712,GALAXY
35145,STAR
76715,STAR
90839,GALAXY
18085,GALAXY
6857,STAR
35265,QSO
44911,GALAXY
95428,GALAXY
66957,GALAXY
82240,STAR
34944,QSO
91886,QSO
9250,QSO
22499,GALAXY
61282,GALAXY
65434,GALAXY
7693,GALAXY
5903,STAR
5436,QSO
46597,GALAXY
41033,GALAXY
54442,QSO
2541,GALAXY
86290,GALAXY
5971,GALAXY
45156,GALAXY
60427,GALAXY
686,GALAXY
11992,QSO
82461,STAR
55961,STAR
23776,STAR
80127,STAR
41328,GALAXY
28111,GALAXY
41820,STAR
95125,GALAXY
52916,GALAXY
45366,GALAXY
62131,GALAXY
2764,GALAXY
3809,GALAXY
32904,GALAXY
87235,STAR
93075,GALAXY
6392,GALAXY
75511,STAR
51807,GALAXY
18268,GALAXY
83878,STAR
31394,GALAXY
15454,GALAXY
39287,GALAXY
79550,STAR
77803,QSO
659,GALAXY
96574,STAR
75143,GALAXY
20276,GALAXY
59224,GALAXY
64278,GALAXY
14314,GALAXY
67179,GALAXY
65601,GALAXY
60377,GALAXY
79026,GALAXY
31458,QSO
7911,STAR
60940,QSO
57670,GALAXY
76413,GALAXY
52519,GALAXY
9312,GALAXY
91296,GALAXY
49696,GALAXY
8474,STAR
22673,GALAXY
49936,STAR
36224,STAR
98666,GALAXY
99378,GALAXY
87009,QSO
139,GALAXY
45502,GALAXY
79699,QSO
55770,GALAXY
26656,QSO
66001,GALAXY
90164,GALAXY
26292,STAR
10116,GALAXY
13138,STAR
18330,GALAXY
37128,QSO
56338,STAR
4646,GALAXY
19843,GALAXY
30496,STAR
66245,GALAXY
60505,GALAXY
57324,GALAXY
88786,STAR
68438,QSO
7862,GALAXY
65553,GALAXY
70418,QSO
1223,GALAXY
18013,QSO
41182,GALAXY
10685,STAR
53774,GALAXY
92455,GALAXY
20255,GALAXY
87738,GALAXY
7763,GALAXY
79266,STAR
45578,GALAXY
96005,GALAXY
23425,STAR
73032,STAR
93534,STAR
75868,STAR
79941,QSO
11592,QSO
30187,QSO
18661,GALAXY
3760,GALAXY
77819,STAR
82769,GALAXY
50442,STAR
63771,GALAXY
39447,QSO
32012,STAR
54896,GALAXY
52849,GALAXY
33018,QSO
78920,GALAXY
69064,STAR
74358,STAR
13360,QSO
9826,QSO
79966,GALAXY
47293,GALAXY
24130,GALAXY
54840,GALAXY
36083,GALAXY
56394,STAR
59974,GALAXY
4845,STAR
30686,GALAXY
64598,STAR
88596,GALAXY
24954,QSO
84883,STAR
84530,GALAXY
41061,QSO
1952,GALAXY
93448,STAR
76560,GALAXY
56703,GALAXY
56579,GALAXY
21547,GALAXY
58985,GALAXY
1030,GALAXY
51065,GALAXY
81723,STAR
85741,QSO
64682,GALAXY
43599,QSO
31421,QSO
86790,QSO
3034,GALAXY
28182,GALAXY
28830,QSO
31897,GALAXY
87319,QSO
64771,GALAXY
4545,STAR
2476,GALAXY
18906,GALAXY
69112,STAR
53864,STAR
99396,GALAXY
68745,GALAXY
46726,GALAXY
19371,STAR
78447,GALAXY
74451,STAR
4014,GALAXY
19156,GALAXY
11184,GALAXY
77253,GALAXY
47624,STAR
11863,GALAXY
33727,QSO
45201,GALAXY
10963,STAR
15878,STAR
30646,GALAXY
50693,STAR
72559,QSO
9296,GALAXY
8481,GALAXY
54149,GALAXY
79095,QSO
20432,GALAXY
26005,GALAXY
5504,GALAXY
48027,GALAXY
77389,QSO
99859,GALAXY
47868,GALAXY
91295,GALAXY
19767,GALAXY
40161,GALAXY
65952,GALAXY
82460,STAR
22758,QSO
242,GALAXY
26811,GALAXY
61974,GALAXY
17463,GALAXY
13362,QSO
25612,GALAXY
82635,GALAXY
56608,GALAXY
64095,GALAXY
37350,GALAXY
94305,GALAXY
11719,GALAXY
82146,QSO
66007,GALAXY
36528,GALAXY
9898,GALAXY
37059,GALAXY
55553,STAR
75883,GALAXY
3318,GALAXY
67068,GALAXY
46323,STAR
69922,QSO
8662,QSO
65315,STAR
20614,STAR
19181,GALAXY
10429,GALAXY
71039,GALAXY
48036,GALAXY
71204,QSO
15805,GALAXY
7948,GALAXY
21701,GALAXY
30243,QSO
49498,GALAXY
49378,QSO
10550,GALAXY
97955,GALAXY
18678,QSO
18258,GALAXY
82569,STAR
67866,GALAXY
46302,GALAXY
65118,STAR
84689,GALAXY
49790,GALAXY
35651,GALAXY
66044,QSO
83491,QSO
11420,QSO
24075,STAR
58137,GALAXY
41804,GALAXY
77343,QSO
23376,GALAXY
80626,GALAXY
16989,GALAXY
39716,STAR
38647,GALAXY
78196,GALAXY
90967,GALAXY
92942,STAR
3284,QSO
11838,STAR
7944,GALAXY
33781,STAR
90767,GALAXY
46619,GALAXY
49129,STAR
67187,GALAXY
28107,QSO
84879,STAR
21171,GALAXY
77668,QSO
43038,GALAXY
14822,STAR
58892,GALAXY
59202,GALAXY
60711,GALAXY
33739,GALAXY
928,GALAXY
16678,STAR
65681,GALAXY
22961,GALAXY
70075,GALAXY
7351,QSO
51772,STAR
9368,GALAXY
89103,STAR
61439,QSO
85197,GALAXY
7481,GALAXY
48163,GALAXY
3740,STAR
82427,GALAXY
79073,STAR
88071,GALAXY
20763,GALAXY
7670,GALAXY
21306,QSO
43488,STAR
27714,QSO
32870,GALAXY
82656,GALAXY
37236,GALAXY
10176,GALAXY
23959,GALAXY
98088,GALAXY
21497,QSO
86593,GALAXY
93489,STAR
70654,STAR
86751,STAR
8268,STAR
72833,GALAXY
62653,GALAXY
42504,GALAXY
59864,GALAXY
60,GALAXY
66673,QSO
66390,GALAXY
41743,GALAXY
67597,STAR
30869,QSO
48515,GALAXY
34297,STAR
32953,QSO
47822,GALAXY
54385,STAR
83457,GALAXY
87370,QSO
41838,GALAXY
18641,GALAXY
76377,GALAXY
48110,GALAXY
69949,GALAXY
63267,GALAXY
6674,QSO
33161,QSO
49701,GALAXY
88616,QSO
93331,QSO
20766,STAR
39408,GALAXY
10735,QSO
38731,QSO
73120,GALAXY
41575,QSO
49707,QSO
8477,GALAXY
15024,STAR
53080,GALAXY
98532,GALAXY
42291,GALAXY
65146,GALAXY
21431,STAR
10654,QSO
39306,GALAXY
63649,GALAXY
38062,QSO
20826,GALAXY
56791,GALAXY
42425,GALAXY
21654,GALAXY
49346,GALAXY
36414,GALAXY
28720,STAR
20178,GALAXY
75455,GALAXY
27606,GALAXY
54530,GALAXY
98084,GALAXY
39054,QSO
14483,STAR
40780,GALAXY
13510,GALAXY
50416,STAR
41261,GALAXY
47300,GALAXY
27035,GALAXY
42391,STAR
41935,QSO
26061,GALAXY
83330,GALAXY
91956,QSO
85909,GALAXY
30210,GALAXY
13840,GALAXY
42741,GALAXY
54006,GALAXY
8642,GALAXY
29076,STAR
14335,GALAXY
41105,GALAXY
19778,STAR
16620,GALAXY
7001,QSO
29316,GALAXY
96171,STAR
52114,STAR
14696,GALAXY
19187,GALAXY
25848,GALAXY
36294,STAR
29517,GALAXY
68920,STAR
16219,GALAXY
70408,QSO
40431,GALAXY
24099,GALAXY
13406,STAR
6952,GALAXY
97229,QSO
12150,GALAXY
74437,GALAXY
54263,GALAXY
34337,STAR
70562,GALAXY
98519,GALAXY
3755,QSO
16776,GALAXY
25838,STAR
48745,GALAXY
15962,GALAXY
5982,QSO
2403,QSO
40704,GALAXY
33833,QSO
90408,GALAXY
24524,STAR
78047,GALAXY
40319,GALAXY
10206,GALAXY
95525,STAR
45136,GALAXY
25303,GALAXY
54030,QSO
50146,GALAXY
31202,GALAXY
1405,QSO
87027,GALAXY
31459,STAR
13494,GALAXY
32014,GALAXY
64501,GALAXY
19505,GALAXY
11512,QSO
58513,STAR
11613,QSO
4221,STAR
2871,STAR
13652,QSO
43342,GALAXY
63237,QSO
68369,QSO
72253,GALAXY
74969,STAR
3627,STAR
59890,GALAXY
79173,QSO
48120,GALAXY
30355,GALAXY
29793,GALAXY
8496,QSO
70200,GALAXY
23706,QSO
6806,GALAXY
41639,STAR
30030,GALAXY
71678,GALAXY
7903,GALAXY
92507,GALAXY
67883,QSO
57032,GALAXY
42813,GALAXY
41183,GALAXY
65717,GALAXY
6280,STAR
92004,STAR
41017,GALAXY
80261,QSO
62378,QSO
53603,GALAXY
8457,GALAXY
2808,GALAXY
17263,STAR
79117,QSO
3208,QSO
22031,GALAXY
16215,STAR
93172,GALAXY
25272,STAR
87902,GALAXY
61053,GALAXY
86435,STAR
20167,GALAXY
7315,GALAXY
7697,GALAXY
58604,GALAXY
16213,GALAXY
33513,GALAXY
74378,GALAXY
59576,GALAXY
42683,QSO
26438,QSO
92333,GALAXY
96897,GALAXY
45479,GALAXY
65211,GALAXY
62227,GALAXY
63527,GALAXY
85111,GALAXY
85731,GALAXY
43999,STAR
8127,GALAXY
55913,STAR
35620,GALAXY
22331,GALAXY
4876,QSO
94515,QSO
91102,QSO
78072,GALAXY
99418,GALAXY
56164,QSO
52588,GALAXY
31849,GALAXY
30967,GALAXY
75165,GALAXY
31455,GALAXY
51841,QSO
35494,QSO
76394,STAR
72576,GALAXY
79347,GALAXY
3304,GALAXY
76234,GALAXY
26428,GALAXY
9190,STAR
26540,GALAXY
70709,GALAXY
44375,QSO
6999,GALAXY
29664,GALAXY
50306,STAR
47008,GALAXY
36936,QSO
94846,GALAXY
32207,QSO
61952,QSO
26944,GALAXY
9822,GALAXY
15604,GALAXY
54597,STAR
29754,STAR
75534,GALAXY
6429,GALAXY
62415,GALAXY
43870,GALAXY
88314,GALAXY
1997,QSO
23068,QSO
76491,QSO
24872,GALAXY
38770,STAR
6687,GALAXY
55065,GALAXY
97239,QSO
65527,QSO
32044,GALAXY
55988,STAR
21845,GALAXY
32257,STAR
38304,GALAXY
21068,STAR
25416,GALAXY
81097,STAR
84268,STAR
3686,QSO
49503,STAR
51243,GALAXY
65745,GALAXY
22432,GALAXY
51450,GALAXY
36986,GALAXY
46793,QSO
85739,STAR
29196,QSO
41826,STAR
36710,STAR
12537,GALAXY
57754,GALAXY
52191,GALAXY
57383,QSO
52666,GALAXY
76926,GALAXY
73496,GALAXY
89023,GALAXY
89881,GALAXY
51831,GALAXY
98783,GALAXY
89154,GALAXY
55013,GALAXY
23980,GALAXY
85597,STAR
35923,GALAXY
81430,STAR
27947,GALAXY
9979,STAR
56119,GALAXY
69498,STAR
79277,GALAXY
36286,GALAXY
91690,GALAXY
17520,GALAXY
9378,GALAXY
28703,GALAXY
99973,GALAXY
39676,GALAXY
47176,STAR
31644,STAR
42480,GALAXY
53003,QSO
11342,GALAXY
1974,GALAXY
48858,STAR
83593,GALAXY
48382,QSO
31245,GALAXY
829,STAR
16815,GALAXY
55874,GALAXY
38544,GALAXY
19675,GALAXY
60292,STAR
25687,QSO
91927,GALAXY
47754,STAR
66101,GALAXY
71668,QSO
24218,STAR
65550,QSO
49902,QSO
35179,GALAXY
45702,GALAXY
60138,GALAXY
82812,STAR
18002,GALAXY
35925,STAR
1506,QSO
81404,QSO
52918,GALAXY
27440,STAR
56469,QSO
55375,GALAXY
6216,STAR
15509,STAR
53460,GALAXY
31741,STAR
79504,QSO
16937,GALAXY
91651,GALAXY
35044,GALAXY
88373,QSO
48807,STAR
53959,GALAXY
1250,GALAXY
1693,QSO
80164,GALAXY
18488,GALAXY
37407,QSO
8767,GALAXY
68117,GALAXY
82147,GALAXY
89267,GALAXY
91141,GALAXY
67454,STAR
13908,GALAXY
58862,STAR
79671,GALAXY
61704,STAR
36828,STAR
76533,STAR
96322,GALAXY
88081,GALAXY
18501,STAR
15345,GALAXY
90878,GALAXY
73667,GALAXY
78333,QSO
70952,GALAXY
46654,STAR
24106,QSO
95453,QSO
92803,GALAXY
73356,GALAXY
60413,GALAXY
59093,STAR
62443,GALAXY
75644,GALAXY
84848,STAR
50069,GALAXY
7007,STAR
90307,GALAXY
83464,GALAXY
45742,GALAXY
35882,QSO
27420,GALAXY
3917,STAR
84636,GALAXY
15588,QSO
2406,STAR
88794,QSO
90203,GALAXY
62293,QSO
49679,GALAXY
21572,STAR
42894,STAR
29749,GALAXY
76,GALAXY
78712,GALAXY
24433,STAR
25565,GALAXY
64694,QSO
46940,STAR
39909,GALAXY
34278,GALAXY
47340,GALAXY
63275,GALAXY
91574,STAR
84182,GALAXY
58389,STAR
42494,GALAXY
34325,GALAXY
18586,GALAXY
44033,GALAXY
75271,GALAXY
94681,QSO
25227,GALAXY
27666,GALAXY
35643,GALAXY
19409,GALAXY
81203,GALAXY
58718,STAR
72865,GALAXY
29496,STAR
22623,GALAXY
32011,GALAXY
59758,GALAXY
33403,GALAXY
66338,STAR
47267,STAR
54298,QSO
89355,QSO
49481,GALAXY
29056,GALAXY
453,STAR
8131,GALAXY
90670,GALAXY
18223,STAR
94223,GALAXY
16195,QSO
21982,GALAXY
18754,STAR
81517,QSO
21414,GALAXY
99568,GALAXY
8437,GALAXY
60209,STAR
78773,STAR
84423,QSO
46473,GALAXY
94534,GALAXY
47583,GALAXY
58779,QSO
72862,GALAXY
55529,QSO
80887,STAR
47632,STAR
2614,GALAXY
44621,GALAXY
65939,STAR
8855,GALAXY
95287,GALAXY
80337,GALAXY
3470,QSO
70986,GALAXY
32770,QSO
96069,QSO
32566,GALAXY
21221,GALAXY
25021,QSO
2213,QSO
35074,QSO
77448,STAR
23516,QSO
59341,GALAXY
12338,QSO
35492,GALAXY
16454,GALAXY
97894,GALAXY
53445,GALAXY
49717,QSO
36087,GALAXY
70895,GALAXY
76045,STAR
53833,GALAXY
82807,GALAXY
54227,GALAXY
205,GALAXY
15991,GALAXY
43173,GALAXY
80300,QSO
49610,STAR
8065,GALAXY
45196,GALAXY
65976,GALAXY
98472,GALAXY
22422,STAR
36963,GALAXY
82715,QSO
39296,GALAXY
43319,QSO
78271,QSO
36684,STAR
82556,QSO
11569,GALAXY
15109,STAR
60608,QSO
8314,GALAXY
71338,GALAXY
60137,GALAXY
39664,GALAXY
94625,GALAXY
92107,GALAXY
67035,GALAXY
79447,GALAXY
69173,QSO
